,Case ID,Activity,Complete Timestamp
2860,3213914,01_HOOFD_130-complete,2011/01/11 12:10:10.000
2862,3213914,01_HOOFD_010-complete,2010/12/10 00:00:00.000
2863,3213914,05_EIND_010-complete,2011/01/11 12:10:34.000
2864,3213914,01_HOOFD_530-complete,2011/01/11 00:00:00.000
2865,3213914,01_HOOFD_065_2-complete,2011/01/11 00:00:00.000
2848,3213914,01_HOOFD_030_1-complete,2010/12/15 12:01:44.000
2857,3213914,01_HOOFD_100-complete,2011/01/11 00:00:00.000
2847,3213914,01_HOOFD_050-complete,2011/01/11 12:10:28.000
2866,3213914,01_HOOFD_040-complete,2011/01/11 12:08:36.000
2845,3213914,01_HOOFD_120-complete,2011/01/11 12:10:38.000
2827,3213914,01_HOOFD_200-complete,2011/01/11 12:11:07.000
2828,3213914,01_HOOFD_370-complete,2011/01/11 12:11:30.000
2829,3213914,09_AH_I_010-complete,2011/01/11 12:11:26.000
2830,3213914,01_HOOFD_205-complete,2011/01/11 12:11:07.000
2831,3213914,01_HOOFD_250-complete,2011/01/11 12:11:18.000
2832,3213914,01_HOOFD_480-complete,2011/01/11 12:13:01.000
2833,3213914,01_HOOFD_190_1-complete,2011/01/11 12:10:55.000
2834,3213914,01_HOOFD_490_2-complete,2011/01/11 12:13:12.000
2835,3213914,01_HOOFD_510_1-complete,2011/01/11 12:49:49.000
2846,3213914,01_HOOFD_430-complete,2011/01/11 12:12:16.000
2837,3213914,01_HOOFD_490_1-complete,2011/01/11 12:13:02.000
2838,3213914,01_HOOFD_500-complete,2011/01/11 12:43:45.000
2839,3213914,01_HOOFD_180-complete,2011/01/11 12:10:51.000
2840,3213914,01_HOOFD_375-complete,2011/01/11 12:11:30.000
2841,3213914,01_HOOFD_260-complete,2011/01/11 12:11:22.000
2842,3213914,01_HOOFD_520-complete,2011/01/11 12:50:04.000
2843,3213914,01_HOOFD_270-complete,2011/01/11 12:11:15.000
2844,3213914,01_HOOFD_380-complete,2011/01/11 12:11:34.000
2836,3213914,01_HOOFD_470-complete,2011/01/11 12:12:57.000
2892,3214285,01_HOOFD_040-complete,2011/01/25 08:21:15.000
2891,3214285,01_HOOFD_180-complete,2011/01/26 11:40:17.000
2887,3214285,01_HOOFD_050-complete,2011/01/25 08:24:17.000
2889,3214285,01_HOOFD_120-complete,2011/01/26 11:40:13.000
2888,3214285,01_HOOFD_065_2-complete,2011/01/25 00:00:00.000
2893,3214285,01_HOOFD_100-complete,2010/12/20 00:00:00.000
2890,3214285,01_HOOFD_110-complete,2011/01/26 11:40:11.000
2894,3214285,01_HOOFD_015-complete,2010/12/15 12:34:58.000
2899,3214285,01_HOOFD_060-complete,2011/01/25 08:21:20.000
2896,3214285,01_HOOFD_030_1-complete,2010/12/15 12:38:38.000
2897,3214285,01_HOOFD_010-complete,2010/12/14 00:00:00.000
2898,3214285,01_HOOFD_130-complete,2011/01/25 08:22:03.000
2900,3214285,01_HOOFD_100-complete,2011/01/25 08:21:41.000
2901,3214285,01_HOOFD_065_1-complete,2011/01/25 08:21:25.000
2902,3214285,01_HOOFD_190_2-complete,2011/01/26 00:00:00.000
2903,3214285,01_HOOFD_020-complete,2010/12/15 12:35:01.000
2886,3214285,05_EIND_010-complete,2011/01/25 10:15:54.000
2895,3214285,01_HOOFD_030_2-complete,2010/12/15 00:00:00.000
2904,3214285,06_VD_010-complete,2011/01/26 11:34:56.000
2885,3214285,01_HOOFD_490_1-complete,2011/02/01 08:13:42.000
2883,3214285,01_HOOFD_480-complete,2011/02/01 08:13:42.000
2884,3214285,01_HOOFD_250-complete,2011/01/26 11:40:46.000
2867,3214285,01_HOOFD_380-complete,2011/01/26 11:42:55.000
2868,3214285,01_HOOFD_190_1-complete,2011/01/26 11:40:24.000
2869,3214285,01_HOOFD_510_1-complete,2011/02/01 09:53:17.000
2871,3214285,01_HOOFD_370-complete,2011/01/26 11:42:49.000
2872,3214285,01_HOOFD_375-complete,2011/01/26 11:42:49.000
2873,3214285,01_HOOFD_200-complete,2011/01/26 11:40:35.000
2874,3214285,01_HOOFD_260-complete,2011/01/26 11:40:48.000
2870,3214285,01_HOOFD_205-complete,2011/01/26 11:40:35.000
2876,3214285,09_AH_I_010-complete,2011/01/26 11:42:11.000
2875,3214285,01_HOOFD_490_3-complete,2011/02/01 00:00:00.000
2881,3214285,01_HOOFD_470-complete,2011/02/01 08:13:21.000
2880,3214285,01_HOOFD_510_2-complete,2011/02/01 00:00:00.000
2882,3214285,01_HOOFD_430-complete,2011/01/26 11:43:01.000
2878,3214285,01_HOOFD_490_2-complete,2011/02/01 08:26:03.000
2877,3214285,01_HOOFD_270-complete,2011/01/26 11:40:40.000
2879,3214285,01_HOOFD_500-complete,2011/02/01 09:42:56.000
2934,3217022,01_HOOFD_530-complete,2011/01/11 00:00:00.000
2927,3217022,06_VD_010-complete,2011/01/11 14:17:30.000
2928,3217022,01_HOOFD_490_3-complete,2011/01/11 00:00:00.000
2929,3217022,01_HOOFD_010-complete,2010/12/15 00:00:00.000
2930,3217022,01_HOOFD_030_2-complete,2010/12/16 00:00:00.000
2931,3217022,01_HOOFD_015-complete,2010/12/16 11:11:07.000
2932,3217022,01_HOOFD_020-complete,2010/12/16 11:11:10.000
2933,3217022,01_HOOFD_100-complete,2011/01/11 00:00:00.000
2935,3217022,01_HOOFD_190_2-complete,2011/01/11 00:00:00.000
2944,3217022,01_HOOFD_065_2-complete,2011/01/11 00:00:00.000
2937,3217022,01_HOOFD_065_1-complete,2011/01/11 14:16:55.000
2938,3217022,01_HOOFD_100-complete,2011/01/11 14:17:04.000
2939,3217022,01_HOOFD_110-complete,2011/01/11 14:17:08.000
2940,3217022,01_HOOFD_130-complete,2011/01/11 14:17:15.000
2941,3217022,01_HOOFD_050-complete,2011/01/11 14:17:21.000
2942,3217022,05_EIND_010-complete,2011/01/11 14:17:26.000
2943,3217022,01_HOOFD_510_2-complete,2011/01/11 00:00:00.000
2926,3217022,01_HOOFD_040-complete,2011/01/11 14:16:44.000
2936,3217022,01_HOOFD_060-complete,2011/01/11 14:16:49.000
2925,3217022,01_HOOFD_030_1-complete,2010/12/16 11:12:42.000
2911,3217022,01_HOOFD_250-complete,2011/01/11 14:18:03.000
2923,3217022,01_HOOFD_470-complete,2011/01/11 14:18:36.000
2905,3217022,01_HOOFD_120-complete,2011/01/11 14:17:40.000
2906,3217022,01_HOOFD_375-complete,2011/01/11 14:18:19.000
2907,3217022,01_HOOFD_370-complete,2011/01/11 14:18:19.000
2908,3217022,01_HOOFD_190_1-complete,2011/01/11 14:17:50.000
2909,3217022,01_HOOFD_200-complete,2011/01/11 14:17:59.000
2910,3217022,01_HOOFD_205-complete,2011/01/11 14:17:59.000
2912,3217022,09_AH_I_010-complete,2011/01/11 14:18:16.000
2913,3217022,01_HOOFD_260-complete,2011/01/11 14:18:12.000
2924,3217022,01_HOOFD_270-complete,2011/01/11 14:18:09.000
2915,3217022,01_HOOFD_480-complete,2011/01/11 14:18:40.000
2916,3217022,01_HOOFD_490_1-complete,2011/01/11 14:18:40.000
2917,3217022,01_HOOFD_490_2-complete,2011/01/11 14:18:43.000
2918,3217022,01_HOOFD_500-complete,2011/01/11 14:24:29.000
2919,3217022,01_HOOFD_510_1-complete,2011/01/11 14:26:36.000
2920,3217022,01_HOOFD_180-complete,2011/01/11 14:17:46.000
2921,3217022,01_HOOFD_380-complete,2011/01/11 14:18:25.000
2922,3217022,01_HOOFD_430-complete,2011/01/11 14:18:31.000
2914,3217022,01_HOOFD_520-complete,2011/01/11 14:26:48.000
2981,3218379,01_HOOFD_060-complete,2011/02/02 09:54:46.000
2980,3218379,08_AWB45_020_1-complete,2011/02/14 15:40:15.000
2979,3218379,01_HOOFD_015-complete,2010/12/16 11:28:33.000
2978,3218379,01_HOOFD_100-complete,2010/12/25 00:00:00.000
2974,3218379,01_HOOFD_065_1-complete,2011/02/02 09:54:49.000
2976,3218379,01_HOOFD_020-complete,2010/12/16 11:28:37.000
2975,3218379,01_HOOFD_065_2-complete,2011/02/02 00:00:00.000
2982,3218379,01_HOOFD_120-complete,2011/02/03 11:38:50.000
2973,3218379,01_HOOFD_010-complete,2010/12/15 00:00:00.000
2972,3218379,01_HOOFD_180-complete,2011/02/03 11:38:54.000
2977,3218379,01_HOOFD_040-complete,2011/02/02 09:54:41.000
2983,3218379,01_HOOFD_030_2-complete,2010/12/16 00:00:00.000
2987,3218379,01_HOOFD_110-complete,2011/02/03 11:28:01.000
2985,3218379,01_HOOFD_130-complete,2011/02/03 11:29:10.000
2986,3218379,01_HOOFD_030_1-complete,2010/12/16 11:30:19.000
2988,3218379,08_AWB45_020_2-complete,2011/02/08 00:00:00.000
2989,3218379,06_VD_010-complete,2011/02/03 11:37:48.000
2990,3218379,01_HOOFD_050-complete,2011/02/03 11:29:15.000
2991,3218379,01_HOOFD_190_2-complete,2011/02/03 00:00:00.000
2971,3218379,01_HOOFD_190_1-complete,2011/02/03 11:38:57.000
2993,3218379,05_EIND_010-complete,2011/02/03 11:37:39.000
2994,3218379,01_HOOFD_100-complete,2011/02/02 10:14:55.000
2995,3218379,08_AWB45_010-complete,2011/02/14 15:30:45.000
2996,3218379,01_HOOFD_200-complete,2011/02/14 15:29:58.000
2984,3218379,01_HOOFD_190_2-complete,2011/03/01 00:00:00.000
2992,3218379,01_HOOFD_490_3-complete,2011/03/03 00:00:00.000
2970,3218379,08_AWB45_030-complete,2011/03/03 08:27:39.000
2968,3218379,01_HOOFD_490_1-complete,2011/03/03 08:28:30.000
2945,3218379,01_HOOFD_270-complete,2011/03/03 08:28:08.000
2946,3218379,08_AWB45_040-complete,2011/03/03 08:27:39.000
2969,3218379,01_HOOFD_110-complete,2011/03/03 08:27:52.000
2948,3218379,01_HOOFD_190_1-complete,2011/03/03 08:27:58.000
2949,3218379,01_HOOFD_250-complete,2011/03/03 08:28:11.000
2950,3218379,01_HOOFD_120-complete,2011/03/03 08:27:53.000
2951,3218379,01_HOOFD_200-complete,2011/03/03 08:28:05.000
2952,3218379,01_HOOFD_520-complete,2011/03/04 09:43:04.000
2953,3218379,08_AWB45_170-complete,2011/03/03 08:27:46.000
2954,3218379,01_HOOFD_480-complete,2011/03/03 08:28:30.000
2955,3218379,01_HOOFD_205-complete,2011/03/03 08:28:05.000
2947,3218379,09_AH_I_010-complete,2011/03/03 08:28:18.000
2957,3218379,01_HOOFD_375-complete,2011/03/03 08:28:20.000
2956,3218379,01_HOOFD_130-complete,2011/03/03 08:27:48.000
2967,3218379,01_HOOFD_380-complete,2011/03/03 08:28:21.000
2965,3218379,01_HOOFD_510_2-complete,2011/03/04 00:00:00.000
2964,3218379,01_HOOFD_470-complete,2011/03/03 08:28:28.000
2963,3218379,01_HOOFD_370-complete,2011/03/03 08:28:20.000
2966,3218379,01_HOOFD_260-complete,2011/03/03 08:28:14.000
2961,3218379,01_HOOFD_490_2-complete,2011/03/03 09:45:26.000
2960,3218379,01_HOOFD_430-complete,2011/03/03 08:28:24.000
2959,3218379,01_HOOFD_180-complete,2011/03/03 08:27:56.000
2958,3218379,01_HOOFD_510_1-complete,2011/03/04 09:42:24.000
2962,3218379,01_HOOFD_500-complete,2011/03/04 09:34:15.000
3025,3220065,01_HOOFD_100-complete,2011/01/11 13:46:01.000
3019,3220065,01_HOOFD_530-complete,2011/01/11 00:00:00.000
3020,3220065,01_HOOFD_015-complete,2010/12/17 09:49:13.000
3021,3220065,01_HOOFD_020-complete,2010/12/17 09:49:16.000
3022,3220065,01_HOOFD_030_1-complete,2010/12/17 09:53:43.000
3023,3220065,01_HOOFD_065_2-complete,2011/01/11 00:00:00.000
3024,3220065,01_HOOFD_190_2-complete,2011/01/11 00:00:00.000
3026,3220065,01_HOOFD_130-complete,2011/01/11 13:46:11.000
3032,3220065,06_VD_010-complete,2011/01/11 13:46:38.000
3028,3220065,01_HOOFD_060-complete,2011/01/11 13:45:49.000
3029,3220065,01_HOOFD_065_1-complete,2011/01/11 13:45:53.000
3030,3220065,01_HOOFD_110-complete,2011/01/11 13:46:04.000
3031,3220065,01_HOOFD_050-complete,2011/01/11 13:46:25.000
3033,3220065,01_HOOFD_030_2-complete,2010/12/17 00:00:00.000
3034,3220065,01_HOOFD_100-complete,2011/01/11 00:00:00.000
3035,3220065,01_HOOFD_010-complete,2010/12/15 00:00:00.000
3018,3220065,01_HOOFD_490_3-complete,2011/01/11 00:00:00.000
3027,3220065,01_HOOFD_510_2-complete,2011/01/11 00:00:00.000
3017,3220065,05_EIND_010-complete,2011/01/11 13:46:32.000
3036,3220065,01_HOOFD_040-complete,2011/01/11 13:45:06.000
3015,3220065,01_HOOFD_120-complete,2011/01/11 13:46:50.000
3016,3220065,01_HOOFD_430-complete,2011/01/11 13:48:06.000
2997,3220065,01_HOOFD_490_1-complete,2011/01/11 13:48:13.000
2999,3220065,01_HOOFD_200-complete,2011/01/11 13:47:32.000
3000,3220065,01_HOOFD_205-complete,2011/01/11 13:47:32.000
3001,3220065,01_HOOFD_250-complete,2011/01/11 13:47:36.000
3002,3220065,01_HOOFD_270-complete,2011/01/11 13:47:44.000
3003,3220065,01_HOOFD_260-complete,2011/01/11 13:47:47.000
3004,3220065,01_HOOFD_500-complete,2011/01/11 13:58:36.000
3005,3220065,01_HOOFD_180-complete,2011/01/11 13:47:15.000
2998,3220065,01_HOOFD_370-complete,2011/01/11 13:47:55.000
3007,3220065,01_HOOFD_480-complete,2011/01/11 13:48:13.000
3008,3220065,01_HOOFD_490_2-complete,2011/01/11 13:48:35.000
3009,3220065,01_HOOFD_510_1-complete,2011/01/11 14:01:06.000
3010,3220065,01_HOOFD_375-complete,2011/01/11 13:47:55.000
3011,3220065,01_HOOFD_520-complete,2011/01/11 14:01:16.000
3012,3220065,01_HOOFD_190_1-complete,2011/01/11 13:47:23.000
3013,3220065,01_HOOFD_380-complete,2011/01/11 13:47:59.000
3014,3220065,09_AH_I_010-complete,2011/01/11 13:47:52.000
3006,3220065,01_HOOFD_470-complete,2011/01/11 13:48:09.000
3085,3221120,01_HOOFD_065_1-complete,2011/09/15 14:01:43.000
3084,3221120,01_HOOFD_030_1-complete,2011/09/15 14:01:43.000
3083,3221120,01_HOOFD_100-complete,2011/09/15 14:01:43.000
3082,3221120,01_HOOFD_110-complete,2011/09/15 14:01:44.000
3081,3221120,01_HOOFD_030_2-complete,2010/12/17 00:00:00.000
3080,3221120,01_HOOFD_065_2-complete,2011/01/19 00:00:00.000
3074,3221120,01_HOOFD_130-complete,2011/09/15 14:01:44.000
3078,3221120,01_HOOFD_060-complete,2011/09/15 14:01:43.000
3077,3221120,01_HOOFD_040-complete,2011/09/15 14:01:43.000
3076,3221120,01_HOOFD_010-complete,2010/12/16 00:00:00.000
3073,3221120,06_VD_010-complete,2011/09/15 14:01:44.000
3072,3221120,01_HOOFD_195-complete,2011/09/15 14:01:44.000
3086,3221120,01_HOOFD_120-complete,2011/09/15 14:01:44.000
3079,3221120,01_HOOFD_100-complete,2011/09/14 00:00:00.000
3087,3221120,01_HOOFD_015-complete,2011/09/15 14:01:43.000
3097,3221120,01_HOOFD_190-complete,2011/09/15 14:01:44.000
3089,3221120,01_HOOFD_180-complete,2011/09/15 14:01:44.000
3090,3221120,01_HOOFD_050-complete,2011/09/15 14:01:44.000
3091,3221120,01_HOOFD_440_1-complete,2011/09/15 14:01:44.000
3092,3221120,01_HOOFD_190_1-complete,2011/09/15 14:01:44.000
3093,3221120,01_HOOFD_370-complete,2011/09/15 14:01:44.000
3094,3221120,01_HOOFD_250-complete,2011/09/15 14:01:44.000
3095,3221120,01_HOOFD_260-complete,2011/09/15 14:01:44.000
3096,3221120,01_HOOFD_375-complete,2011/09/15 14:01:44.000
3071,3221120,01_HOOFD_350_2-complete,2011/09/14 16:48:42.000
3098,3221120,01_HOOFD_430-complete,2011/09/15 14:01:44.000
3099,3221120,01_HOOFD_380-complete,2011/09/15 14:01:44.000
3100,3221120,09_AH_I_010-complete,2011/09/15 14:01:44.000
3101,3221120,01_HOOFD_270-complete,2011/09/15 14:01:44.000
3102,3221120,01_HOOFD_020-complete,2011/09/15 14:01:43.000
3088,3221120,01_HOOFD_445-complete,2011/09/15 14:01:44.000
3070,3221120,01_HOOFD_440_2-complete,2011/09/15 14:01:44.000
3075,3221120,05_EIND_010-complete,2011/09/15 14:01:44.000
3068,3221120,01_HOOFD_450-complete,2011/09/15 14:02:49.000
3050,3221120,01_HOOFD_450-complete,2011/09/15 14:05:13.000
3049,3221120,10_UOV_060-complete,2012/01/05 12:08:26.000
3048,3221120,01_HOOFD_480-complete,2012/01/05 12:08:36.000
3047,3221120,01_HOOFD_460-complete,2011/09/15 14:05:49.000
3046,3221120,01_HOOFD_465-complete,2011/09/15 14:05:55.000
3045,3221120,01_HOOFD_455-complete,2011/09/15 14:05:49.000
3051,3221120,01_HOOFD_260-complete,2011/09/15 14:03:15.000
3044,3221120,01_HOOFD_380-complete,2011/09/15 14:03:23.000
3042,3221120,01_HOOFD_445-complete,2011/09/15 14:05:13.000
3041,3221120,01_HOOFD_440_2-complete,2011/09/15 14:05:13.000
3040,3221120,01_HOOFD_451-complete,2011/09/15 14:05:43.000
3039,3221120,09_AH_I_010-complete,2011/09/15 14:03:19.000
3038,3221120,01_HOOFD_375-complete,2011/09/15 14:03:21.000
3069,3221120,01_HOOFD_370-complete,2011/09/15 14:03:21.000
3043,3221120,01_HOOFD_270-complete,2011/09/15 14:03:02.000
3052,3221120,10_UOV_010-complete,2011/09/15 14:05:59.000
3037,3221120,01_HOOFD_250-complete,2011/09/15 14:03:06.000
3054,3221120,01_HOOFD_451-complete,2011/09/15 14:03:01.000
3053,3221120,10_UOV_020-complete,2011/09/15 14:06:06.000
3066,3221120,01_HOOFD_430-complete,2011/09/15 14:03:29.000
3065,3221120,01_HOOFD_500-complete,2012/01/09 15:32:26.000
3064,3221120,01_HOOFD_491-complete,2012/01/09 15:24:01.000
3063,3221120,01_HOOFD_490_2-complete,2012/01/09 15:24:00.000
3062,3221120,01_HOOFD_490_1-complete,2012/01/05 12:08:36.000
3067,3221120,01_HOOFD_510_1-complete,2012/01/09 15:46:03.000
3060,3221120,11_AH_II_010-complete,2012/01/05 12:08:36.000
3059,3221120,10_UOV_030-complete,2011/09/15 14:06:06.000
3058,3221120,10_UOV_050_2-complete,2011/09/15 14:09:45.000
3057,3221120,10_UOV_050_1-complete,2011/09/15 14:09:45.000
3056,3221120,10_UOV_040-complete,2011/09/15 14:06:47.000
3055,3221120,10_UOV_045-complete,2011/09/15 14:06:47.000
3061,3221120,01_HOOFD_440_1-complete,2011/09/15 14:03:29.000
3150,3221649,01_HOOFD_040-complete,2012/10/25 09:02:50.000
3149,3221649,03_GBH_005-complete,2012/10/25 09:03:15.000
3148,3221649,04_BPT_005-complete,2012/10/25 09:02:56.000
3147,3221649,01_HOOFD_090-complete,2012/10/25 09:03:15.000
3146,3221649,01_HOOFD_065_2-complete,2012/10/25 09:03:10.000
3145,3221649,01_HOOFD_110_2-complete,2012/10/25 09:03:17.000
3142,3221649,01_HOOFD_015-complete,2010/12/17 11:43:05.000
3143,3221649,01_HOOFD_180-complete,2012/10/25 09:03:41.000
3168,3221649,01_HOOFD_270-complete,2012/10/25 09:04:04.000
3140,3221649,01_HOOFD_110-complete,2012/10/25 09:03:16.000
3139,3221649,01_HOOFD_010-complete,2010/12/16 00:00:00.000
3151,3221649,01_HOOFD_030_1-complete,2010/12/17 11:48:34.000
3138,3221649,04_BPT_010-complete,2012/10/25 09:02:59.000
3144,3221649,04_BPT_020-complete,2012/10/25 09:03:03.000
3152,3221649,04_BPT_030-complete,2012/10/25 09:03:06.000
3159,3221649,05_EIND_010-complete,2012/10/25 09:03:58.000
3154,3221649,01_HOOFD_440_1-complete,2012/10/25 09:04:16.000
3155,3221649,01_HOOFD_195-complete,2012/10/25 09:03:47.000
3156,3221649,01_HOOFD_020-complete,2010/12/17 11:43:10.000
3157,3221649,01_HOOFD_380-complete,2012/10/25 09:04:16.000
3158,3221649,01_HOOFD_375-complete,2012/10/25 09:04:15.000
3160,3221649,09_AH_I_010-complete,2012/10/25 09:04:12.000
3161,3221649,01_HOOFD_370-complete,2012/10/25 09:04:15.000
3162,3221649,01_HOOFD_250-complete,2012/10/25 09:03:48.000
3163,3221649,08_AWB45_005-complete,2012/10/25 09:03:47.000
3164,3221649,01_HOOFD_250_2-complete,2012/10/25 09:03:48.000
3165,3221649,01_HOOFD_195_1-complete,2012/10/25 09:03:43.000
3166,3221649,01_HOOFD_210_2-complete,2012/10/25 09:03:43.000
3167,3221649,01_HOOFD_440_2-complete,2012/10/31 08:49:23.000
3137,3221649,01_HOOFD_065_1-complete,2012/10/25 09:03:10.000
3153,3221649,01_HOOFD_130-complete,2012/10/25 09:03:35.000
3136,3221649,01_HOOFD_445-complete,2012/10/31 08:49:23.000
3141,3221649,01_HOOFD_030_2-complete,2010/12/17 00:00:00.000
3134,3221649,01_HOOFD_450-complete,2012/10/31 08:57:56.000
3135,3221649,01_HOOFD_460-complete,2012/10/31 08:58:10.000
3103,3221649,10_UOV_030-complete,2012/10/31 08:58:29.000
3104,3221649,01_HOOFD_480-complete,2012/10/31 10:02:53.000
3105,3221649,06_VD_030_3-complete,2012/10/31 10:03:32.000
3106,3221649,11_AH_II_010-complete,2012/10/31 10:02:53.000
3107,3221649,10_UOV_060-complete,2012/10/31 10:02:50.000
3108,3221649,06_VD_030_2-complete,2012/10/31 10:04:01.000
3110,3221649,01_HOOFD_530-complete,2012/11/03 00:00:00.000
3111,3221649,06_VD_100-complete,2012/10/31 10:04:14.000
3112,3221649,06_VD_010-complete,2012/10/31 10:03:31.000
3113,3221649,01_HOOFD_455-complete,2012/10/31 08:58:09.000
3114,3221649,10_UOV_020-complete,2012/10/31 08:58:29.000
3115,3221649,10_UOV_040-complete,2012/10/31 09:58:42.000
3116,3221649,10_UOV_045-complete,2012/10/31 09:58:42.000
3117,3221649,10_UOV_050_1-complete,2012/10/31 10:02:40.000
3109,3221649,01_HOOFD_465-complete,2012/10/31 08:58:16.000
3119,3221649,06_VD_020-complete,2012/10/31 10:03:47.000
3133,3221649,06_VD_030_1-complete,2012/10/31 10:03:32.000
3118,3221649,01_HOOFD_490_1-complete,2012/10/31 10:04:18.000
3132,3221649,10_UOV_050_2-complete,2012/10/31 10:02:41.000
3131,3221649,01_HOOFD_451-complete,2012/10/31 08:58:04.000
3130,3221649,01_HOOFD_520-complete,2012/10/31 10:27:29.000
3128,3221649,01_HOOFD_490_3-complete,2012/10/31 10:05:03.000
3127,3221649,01_HOOFD_510_1-complete,2012/10/31 10:27:16.000
3129,3221649,01_HOOFD_510_2-complete,2012/10/31 10:27:17.000
3126,3221649,01_HOOFD_490_4-complete,2012/10/31 10:05:03.000
3125,3221649,06_VD_060_4-complete,2012/10/31 10:04:09.000
3124,3221649,06_VD_140-complete,2012/10/31 10:04:18.000
3123,3221649,06_VD_060_1-complete,2012/10/31 10:04:09.000
3122,3221649,06_VD_050-complete,2012/10/31 10:04:07.000
3121,3221649,10_UOV_010-complete,2012/10/31 08:58:21.000
3120,3221649,01_HOOFD_500-complete,2012/10/31 10:05:18.000
3196,3229223,01_HOOFD_190_2-complete,2011/02/07 00:00:00.000
3191,3229223,01_HOOFD_030_1-complete,2010/12/21 13:18:55.000
3192,3229223,01_HOOFD_100-complete,2011/01/08 00:00:00.000
3193,3229223,01_HOOFD_065_2-complete,2011/01/12 00:00:00.000
3194,3229223,01_HOOFD_030_2-complete,2010/12/21 00:00:00.000
3195,3229223,01_HOOFD_015-complete,2010/12/21 13:03:22.000
3190,3229223,01_HOOFD_020-complete,2010/12/21 13:03:25.000
3197,3229223,01_HOOFD_490_3-complete,2011/02/14 00:00:00.000
3205,3229223,06_VD_010-complete,2011/01/12 08:56:50.000
3199,3229223,01_HOOFD_100-complete,2011/02/14 08:43:06.000
3201,3229223,01_HOOFD_060-complete,2011/01/12 08:56:22.000
3202,3229223,01_HOOFD_010-complete,2010/12/20 00:00:00.000
3203,3229223,01_HOOFD_120-complete,2011/02/14 08:43:33.000
3204,3229223,01_HOOFD_040-complete,2011/01/12 08:56:03.000
3206,3229223,01_HOOFD_065_1-complete,2011/01/12 08:56:26.000
3189,3229223,01_HOOFD_180-complete,2011/02/14 08:43:45.000
3198,3229223,01_HOOFD_510_2-complete,2011/02/14 00:00:00.000
3188,3229223,01_HOOFD_130-complete,2011/02/14 08:43:41.000
3200,3229223,01_HOOFD_110-complete,2011/02/14 08:43:32.000
3186,3229223,01_HOOFD_190_1-complete,2011/02/14 08:43:47.000
3169,3229223,01_HOOFD_430-complete,2011/02/14 08:49:38.000
3170,3229223,01_HOOFD_250-complete,2011/02/14 08:46:56.000
3171,3229223,01_HOOFD_260-complete,2011/02/14 08:46:58.000
3172,3229223,01_HOOFD_270-complete,2011/02/14 08:47:20.000
3173,3229223,01_HOOFD_205-complete,2011/02/14 08:43:56.000
3174,3229223,01_HOOFD_050-complete,2011/02/14 08:44:02.000
3175,3229223,05_EIND_010-complete,2011/02/14 08:44:07.000
3176,3229223,01_HOOFD_480-complete,2011/02/14 08:49:54.000
3187,3229223,01_HOOFD_490_2-complete,2011/02/14 08:50:10.000
3178,3229223,01_HOOFD_490_1-complete,2011/02/14 08:49:54.000
3179,3229223,01_HOOFD_510_1-complete,2011/02/14 10:22:40.000
3180,3229223,01_HOOFD_200-complete,2011/02/14 08:43:56.000
3181,3229223,01_HOOFD_500-complete,2011/02/14 10:12:24.000
3182,3229223,09_AH_I_010-complete,2011/02/14 08:48:02.000
3183,3229223,01_HOOFD_370-complete,2011/02/14 08:48:04.000
3184,3229223,01_HOOFD_375-complete,2011/02/14 08:48:04.000
3185,3229223,01_HOOFD_470-complete,2011/02/14 08:49:50.000
3177,3229223,01_HOOFD_380-complete,2011/02/14 08:48:07.000
3234,3230988,01_HOOFD_030_1-complete,2010/12/21 14:05:25.000
3233,3230988,01_HOOFD_510_2-complete,2011/02/14 00:00:00.000
3232,3230988,01_HOOFD_015-complete,2010/12/21 14:02:52.000
3228,3230988,01_HOOFD_110-complete,2011/02/14 13:22:36.000
3230,3230988,06_VD_010-complete,2011/02/14 13:22:56.000
3229,3230988,01_HOOFD_010-complete,2010/12/20 00:00:00.000
3235,3230988,01_HOOFD_040-complete,2011/01/12 09:56:17.000
3231,3230988,05_EIND_010-complete,2011/02/14 13:22:51.000
3236,3230988,01_HOOFD_020-complete,2010/12/21 14:02:55.000
3240,3230988,01_HOOFD_065_1-complete,2011/01/12 09:56:28.000
3238,3230988,01_HOOFD_490_3-complete,2011/02/14 00:00:00.000
3239,3230988,01_HOOFD_030_2-complete,2010/12/21 00:00:00.000
3241,3230988,01_HOOFD_120-complete,2011/02/14 13:22:59.000
3242,3230988,01_HOOFD_100-complete,2011/02/14 13:22:13.000
3243,3230988,01_HOOFD_190_2-complete,2011/02/07 00:00:00.000
3244,3230988,01_HOOFD_060-complete,2011/01/12 09:56:23.000
3227,3230988,01_HOOFD_100-complete,2011/01/22 00:00:00.000
3246,3230988,01_HOOFD_050-complete,2011/02/14 13:22:47.000
3237,3230988,01_HOOFD_065_2-complete,2011/01/12 00:00:00.000
3245,3230988,01_HOOFD_130-complete,2011/02/14 13:22:42.000
3226,3230988,01_HOOFD_480-complete,2011/02/14 13:25:19.000
3224,3230988,01_HOOFD_500-complete,2011/02/14 14:31:29.000
3225,3230988,09_AH_I_010-complete,2011/02/14 13:24:36.000
3207,3230988,01_HOOFD_380-complete,2011/02/14 13:24:42.000
3208,3230988,01_HOOFD_530-complete,2011/02/19 00:00:00.000
3209,3230988,01_HOOFD_250-complete,2011/02/14 13:24:30.000
3210,3230988,01_HOOFD_490_1-complete,2011/02/14 13:25:19.000
