,Case ID,Activity,Complete Timestamp
15611,1-729351021,Accepted+Assigned,2012/04/23 11:22:07.000
15610,1-729351021,Accepted+In Progress,2012/04/23 11:21:52.000
15614,1-729351021,Accepted+In Progress,2012/04/24 11:16:55.000
15609,1-729351021,Queued+Awaiting Assignment,2012/04/23 08:44:20.000
15608,1-729351021,Accepted+In Progress,2012/04/24 10:34:55.000
15607,1-729351021,Accepted+Wait - User,2012/04/23 11:31:48.000
15637,1-729351591,Accepted+In Progress,2012/04/26 17:39:42.000
15638,1-729351591,Queued+Awaiting Assignment,2012/05/07 12:43:40.000
15639,1-729351591,Accepted+In Progress,2012/04/25 14:17:22.000
15640,1-729351591,Completed+Resolved,2012/05/04 17:39:22.000
15644,1-729351591,Queued+Awaiting Assignment,2012/04/26 15:14:10.000
15642,1-729351591,Accepted+In Progress,2012/05/07 13:11:47.000
15643,1-729351591,Queued+Awaiting Assignment,2012/04/23 13:58:37.000
15636,1-729351591,Completed+Resolved,2012/05/08 14:21:56.000
15645,1-729351591,Completed+Closed,2012/05/16 01:21:26.000
15641,1-729351591,Queued+Awaiting Assignment,2012/04/26 17:40:50.000
15635,1-729351591,Accepted+Wait - User,2012/05/07 13:43:41.000
15633,1-729351591,Accepted+In Progress,2012/04/25 11:34:54.000
15625,1-729351591,Accepted+Wait - Implementation,2012/04/25 14:17:28.000
15632,1-729351591,Accepted+In Progress,2012/04/23 13:58:17.000
15631,1-729351591,Accepted+In Progress,2012/04/25 12:28:55.000
15630,1-729351591,Accepted+Wait,2012/04/24 14:03:13.000
15629,1-729351591,Completed+Resolved,2012/04/26 10:59:32.000
15628,1-729351591,Accepted+Wait,2012/04/24 16:18:00.000
15627,1-729351591,Queued+Awaiting Assignment,2012/04/25 12:18:31.000
15626,1-729351591,Accepted+In Progress,2012/04/24 14:03:10.000
15634,1-729351591,Accepted+In Progress,2012/04/30 11:39:33.000
15624,1-729351591,Queued+Awaiting Assignment,2012/04/25 12:54:35.000
15623,1-729351591,Queued+Awaiting Assignment,2012/04/23 11:35:38.000
15656,1-729351752,Accepted+Wait,2012/04/24 04:20:37.000
15657,1-729351752,Accepted+Assigned,2012/04/24 14:25:21.000
15655,1-729351752,Accepted+In Progress,2012/04/24 14:42:10.000
15659,1-729351752,Completed+Closed,2012/05/23 01:20:36.000
15660,1-729351752,Queued+Awaiting Assignment,2012/04/24 07:02:10.000
15658,1-729351752,Completed+Resolved,2012/05/15 11:06:18.000
15654,1-729351752,Accepted+In Progress,2012/04/24 13:53:06.000
15648,1-729351752,Accepted+In Progress,2012/04/23 13:15:54.000
15652,1-729351752,Accepted+In Progress,2012/04/24 11:06:35.000
15651,1-729351752,Accepted+In Progress,2012/04/24 06:56:46.000
15650,1-729351752,Accepted+Wait - Implementation,2012/04/24 14:07:33.000
15649,1-729351752,Accepted+In Progress,2012/04/24 07:01:36.000
15647,1-729351752,Queued+Awaiting Assignment,2012/04/23 12:52:56.000
15646,1-729351752,Queued+Awaiting Assignment,2012/04/24 11:12:45.000
15653,1-729351752,Accepted+Wait - User,2012/04/24 14:56:10.000
15675,1-729351761,Accepted+In Progress,2012/04/24 09:12:02.000
15674,1-729351761,Accepted+Wait - Vendor,2012/04/24 09:23:43.000
15673,1-729351761,Completed+Closed,2012/05/12 01:19:52.000
15672,1-729351761,Completed+Resolved,2012/05/11 14:41:10.000
15671,1-729351761,Accepted+In Progress,2012/05/11 14:40:00.000
15670,1-729351761,Accepted+Wait - User,2012/04/26 15:26:12.000
15669,1-729351761,Accepted+In Progress,2012/04/26 15:25:34.000
15667,1-729351761,Queued+Awaiting Assignment,2012/04/23 18:02:13.000
15666,1-729351761,Accepted+In Progress,2012/04/23 17:58:59.000
15665,1-729351761,Queued+Awaiting Assignment,2012/04/23 14:29:06.000
15664,1-729351761,Accepted+In Progress,2012/04/23 14:28:35.000
15663,1-729351761,Queued+Awaiting Assignment,2012/04/23 12:43:54.000
15662,1-729351761,Accepted+Wait - Implementation,2012/04/25 14:50:05.000
15661,1-729351761,Accepted+In Progress,2012/04/26 14:08:39.000
15668,1-729351761,Accepted+Wait - Implementation,2012/04/26 14:09:06.000
15684,1-729356801,Accepted+Wait - User,2012/05/04 09:51:07.000
15688,1-729356801,Queued+Awaiting Assignment,2012/04/24 18:15:31.000
15687,1-729356801,Completed+Resolved,2012/05/08 12:41:35.000
15686,1-729356801,Accepted+In Progress,2012/04/24 18:33:47.000
15685,1-729356801,Accepted+In Progress,2012/05/04 11:46:25.000
15683,1-729356801,Accepted+Wait,2012/05/04 09:49:29.000
15677,1-729356801,Accepted+Wait - User,2012/04/30 11:10:52.000
15681,1-729356801,Accepted+In Progress,2012/04/30 11:10:38.000
15676,1-729356801,Queued+Awaiting Assignment,2012/04/24 18:13:13.000
15678,1-729356801,Queued+Awaiting Assignment,2012/04/24 18:15:36.000
15682,1-729356801,Accepted+Wait - User,2012/05/04 11:48:00.000
15680,1-729356801,Accepted+Wait - User,2012/04/24 18:42:40.000
15679,1-729356801,Completed+Closed,2012/05/16 01:21:14.000
15699,1-729358683,Accepted+In Progress,2012/04/23 09:08:24.000
15698,1-729358683,Accepted+Assigned,2012/04/26 16:28:00.000
15696,1-729358683,Accepted+Wait - User,2012/04/30 09:56:34.000
15695,1-729358683,Accepted+In Progress,2012/04/30 09:55:58.000
15694,1-729358683,Accepted+In Progress,2012/04/23 09:00:52.000
15697,1-729358683,Completed+Closed,2012/05/10 01:18:35.000
15692,1-729358683,Accepted+In Progress,2012/04/26 16:27:54.000
15691,1-729358683,Queued+Awaiting Assignment,2012/04/23 09:34:49.000
15690,1-729358683,Accepted+Assigned,2012/04/26 16:27:59.000
15689,1-729358683,Accepted+In Progress,2012/05/02 15:05:08.000
15693,1-729358683,Completed+Resolved,2012/05/02 15:05:27.000
15713,1-729358866,Completed+Closed,2012/05/15 12:00:35.000
15714,1-729358866,Completed+Closed,2012/05/02 07:21:57.000
15715,1-729358866,Queued+Awaiting Assignment,2012/05/02 07:34:14.000
15716,1-729358866,Accepted+In Progress,2012/05/02 11:10:31.000
15717,1-729358866,Accepted+Assigned,2012/05/02 11:10:46.000
15719,1-729358866,Accepted+Wait - User,2012/05/09 07:20:51.000
15720,1-729358866,Accepted+In Progress,2012/05/15 12:00:23.000
15721,1-729358866,Completed+Resolved,2012/05/15 12:00:33.000
15722,1-729358866,Completed+Resolved,2012/05/02 07:21:54.000
15712,1-729358866,Accepted+Wait - User,2012/05/02 14:55:26.000
15718,1-729358866,Accepted+Wait - User,2012/05/05 07:34:15.000
15723,1-729358866,Accepted+In Progress,2012/05/02 12:07:13.000
15711,1-729358866,Accepted+Wait - User,2012/04/27 12:14:16.000
15709,1-729358866,Queued+Awaiting Assignment,2012/05/02 03:55:32.000
15708,1-729358866,Completed+Closed,2012/04/30 12:10:32.000
15707,1-729358866,Completed+Resolved,2012/04/30 12:10:31.000
15706,1-729358866,Accepted+In Progress,2012/04/30 12:10:15.000
15705,1-729358866,Accepted+Wait - User,2012/04/27 12:15:24.000
15704,1-729358866,Accepted+Wait - User,2012/04/26 09:21:06.000
15703,1-729358866,Accepted+Wait - User,2012/04/23 13:49:31.000
15702,1-729358866,Accepted+In Progress,2012/04/23 09:20:39.000
15701,1-729358866,Accepted+In Progress,2012/04/23 09:20:31.000
15700,1-729358866,Accepted+In Progress,2012/05/02 07:12:01.000
15710,1-729358866,Accepted+In Progress,2012/04/27 12:14:56.000
15731,1-729360965,Accepted+In Progress,2012/05/02 11:15:27.000
15730,1-729360965,Accepted+Assigned,2012/04/23 16:09:00.000
15729,1-729360965,Completed+Closed,2012/05/10 01:18:34.000
15728,1-729360965,Completed+Resolved,2012/05/02 11:17:38.000
15726,1-729360965,Accepted+In Progress,2012/04/23 09:20:08.000
15725,1-729360965,Accepted+In Progress,2012/04/23 16:08:38.000
15724,1-729360965,Queued+Awaiting Assignment,2012/04/23 09:24:05.000
15727,1-729360965,Accepted+In Progress,2012/04/23 09:20:17.000
15732,1-729363660,Accepted+In Progress,2012/04/23 08:53:52.000
15733,1-729363660,Accepted+In Progress,2012/04/23 08:59:31.000
15734,1-729363660,Completed+In Call,2012/04/23 09:00:18.000
15735,1-729363660,Accepted+In Progress,2012/05/02 09:38:43.000
15736,1-729363660,Completed+Resolved,2012/05/02 09:43:38.000
15737,1-729363660,Completed+Closed,2012/05/02 09:43:41.000
15742,1-729371940,Completed+Resolved,2012/05/08 19:15:18.000
15741,1-729371940,Accepted+In Progress,2012/04/23 14:39:15.000
15743,1-729371940,Completed+Closed,2012/05/16 01:21:28.000
15739,1-729371940,Accepted+In Progress,2012/04/23 08:30:43.000
15738,1-729371940,Accepted+In Progress,2012/04/23 08:29:21.000
15740,1-729371940,Queued+Awaiting Assignment,2012/04/23 08:43:43.000
15759,1-729381438,Queued+Awaiting Assignment,2012/04/30 16:26:15.000
15758,1-729381438,Accepted+In Progress,2012/04/30 16:24:31.000
15757,1-729381438,Completed+Closed,2012/05/10 01:18:31.000
15756,1-729381438,Completed+Resolved,2012/05/02 11:56:14.000
15754,1-729381438,Queued+Awaiting Assignment,2012/04/23 17:29:31.000
15753,1-729381438,Accepted+In Progress,2012/04/23 17:24:05.000
15752,1-729381438,Queued+Awaiting Assignment,2012/04/23 17:02:47.000
15755,1-729381438,Accepted+In Progress,2012/05/02 11:55:14.000
15750,1-729381438,Queued+Awaiting Assignment,2012/04/23 14:32:33.000
15749,1-729381438,Accepted+In Progress,2012/04/23 13:50:48.000
15748,1-729381438,Queued+Awaiting Assignment,2012/04/23 13:45:55.000
15747,1-729381438,Accepted+In Progress,2012/04/23 13:15:44.000
15746,1-729381438,Accepted+In Progress,2012/04/23 13:15:22.000
15745,1-729381438,Accepted+In Progress,2012/04/23 17:02:15.000
15744,1-729381438,Accepted+In Progress,2012/04/23 13:43:19.000
15751,1-729381438,Queued+Awaiting Assignment,2012/04/23 13:32:40.000
15768,1-729406081,Queued+Awaiting Assignment,2012/04/23 12:33:40.000
15767,1-729406081,Queued+Awaiting Assignment,2012/04/23 12:48:20.000
15766,1-729406081,Accepted+In Progress,2012/04/24 15:35:48.000
15765,1-729406081,Accepted+Assigned,2012/04/24 01:40:27.000
15761,1-729406081,Accepted+In Progress,2012/04/24 01:40:01.000
15763,1-729406081,Queued+Awaiting Assignment,2012/04/23 12:54:15.000
15762,1-729406081,Accepted+In Progress,2012/04/23 12:54:06.000
15760,1-729406081,Completed+Resolved,2012/05/08 16:31:19.000
15764,1-729406081,Completed+Closed,2012/05/16 01:21:25.000
15773,1-729406281,Completed+Resolved,2012/05/15 12:11:09.000
15772,1-729406281,Accepted+Wait - User,2012/04/24 14:04:21.000
15774,1-729406281,Completed+Closed,2012/05/23 01:20:28.000
15770,1-729406281,Queued+Awaiting Assignment,2012/04/24 08:29:42.000
15769,1-729406281,Queued+Awaiting Assignment,2012/04/24 08:28:04.000
15771,1-729406281,Accepted+In Progress,2012/04/24 09:08:35.000
15775,1-729406311,Queued+Awaiting Assignment,2012/04/24 09:53:55.000
15776,1-729406311,Queued+Awaiting Assignment,2012/04/24 10:05:47.000
15777,1-729406311,Queued+Awaiting Assignment,2012/04/24 10:06:26.000
15778,1-729406311,Accepted+In Progress,2012/04/24 10:41:07.000
15779,1-729406311,Accepted+Wait - User,2012/04/24 17:53:30.000
15780,1-729406311,Completed+Resolved,2012/05/03 15:10:12.000
15781,1-729406311,Completed+Closed,2012/05/11 01:23:51.000
15792,1-729406661,Queued+Awaiting Assignment,2012/04/24 19:59:38.000
15791,1-729406661,Accepted+In Progress,2012/04/25 01:32:16.000
15790,1-729406661,Completed+Closed,2012/05/10 01:18:04.000
15788,1-729406661,Accepted+Assigned,2012/04/25 01:32:57.000
15787,1-729406661,Queued+Awaiting Assignment,2012/04/24 19:59:28.000
15789,1-729406661,Completed+Resolved,2012/05/02 10:30:50.000
15785,1-729406661,Accepted+In Progress,2012/04/24 20:17:28.000
15784,1-729406661,Queued+Awaiting Assignment,2012/04/24 19:54:37.000
15783,1-729406661,Queued+Awaiting Assignment,2012/04/24 20:17:54.000
15782,1-729406661,Accepted+In Progress,2012/04/25 07:30:30.000
15786,1-729406661,Accepted+Wait - User,2012/04/25 07:31:01.000
15800,1-729407452,Accepted+Wait - User,2012/04/23 09:46:35.000
15799,1-729407452,Accepted+In Progress,2012/04/23 09:46:33.000
15798,1-729407452,Completed+Closed,2012/05/15 01:22:35.000
15797,1-729407452,Completed+Resolved,2012/05/07 11:41:37.000
15795,1-729407452,Accepted+In Progress,2012/04/23 09:40:34.000
15794,1-729407452,Queued+Awaiting Assignment,2012/04/23 09:45:27.000
15793,1-729407452,Accepted+Wait - User,2012/04/23 09:45:26.000
15796,1-729407452,Accepted+In Progress,2012/04/23 09:41:51.000
15814,1-729413423,Accepted+Wait - User,2012/04/23 11:17:32.000
15813,1-729413423,Accepted+In Progress,2012/04/23 11:16:22.000
15812,1-729413423,Completed+Closed,2012/05/08 01:19:31.000
15811,1-729413423,Completed+Resolved,2012/05/07 14:39:10.000
15810,1-729413423,Accepted+In Progress,2012/05/07 14:35:36.000
15809,1-729413423,Accepted+Wait - User,2012/04/25 17:17:38.000
15808,1-729413423,Accepted+Wait,2012/04/24 17:41:44.000
15806,1-729413423,Accepted+In Progress,2012/04/23 10:46:10.000
15805,1-729413423,Accepted+Wait,2012/04/23 10:01:59.000
15804,1-729413423,Accepted+In Progress,2012/04/23 09:41:46.000
15803,1-729413423,Accepted+In Progress,2012/04/23 09:41:35.000
15802,1-729413423,Accepted+Assigned,2012/04/23 11:11:12.000
15801,1-729413423,Accepted+In Progress,2012/04/23 11:09:18.000
15807,1-729413423,Queued+Awaiting Assignment,2012/04/23 10:59:16.000
15838,1-729423171,Accepted+In Progress,2012/05/04 13:36:05.000
15839,1-729423171,Accepted+In Progress,2012/05/07 08:47:30.000
15841,1-729423171,Accepted+Wait - User,2012/05/07 13:36:48.000
15842,1-729423171,Accepted+In Progress,2012/05/10 15:55:25.000
15843,1-729423171,Queued+Awaiting Assignment,2012/05/14 16:57:52.000
15844,1-729423171,Queued+Awaiting Assignment,2012/05/04 13:36:20.000
15845,1-729423171,Queued+Awaiting Assignment,2012/05/15 11:35:25.000
15846,1-729423171,Accepted+Assigned,2012/05/07 08:47:42.000
15849,1-729423171,Accepted+Assigned,2012/05/15 11:36:54.000
15848,1-729423171,Accepted+In Progress,2012/05/15 11:36:41.000
15837,1-729423171,Queued+Awaiting Assignment,2012/05/04 12:17:41.000
15850,1-729423171,Accepted+In Progress,2012/05/15 12:40:21.000
15851,1-729423171,Completed+Resolved,2012/05/15 12:44:19.000
15852,1-729423171,Completed+Closed,2012/05/15 12:44:22.000
15853,1-729423171,Accepted+Wait - User,2012/05/10 15:56:43.000
15854,1-729423171,Accepted+In Progress,2012/05/14 16:49:55.000
15855,1-729423171,Accepted+Wait - User,2012/04/30 12:32:42.000
15856,1-729423171,Accepted+In Progress,2012/05/15 11:32:57.000
15847,1-729423171,Accepted+In Progress,2012/05/04 12:15:54.000
15836,1-729423171,Accepted+In Progress,2012/04/30 12:30:53.000
15840,1-729423171,Accepted+In Progress,2012/05/07 13:35:11.000
15834,1-729423171,Accepted+In Progress,2012/04/30 11:03:40.000
15815,1-729423171,Accepted+Assigned,2012/04/30 11:05:13.000
15816,1-729423171,Accepted+In Progress,2012/04/23 12:12:30.000
15835,1-729423171,Accepted+In Progress,2012/04/27 10:15:52.000
15818,1-729423171,Accepted+In Progress,2012/04/27 14:26:18.000
15819,1-729423171,Accepted+Wait - User,2012/04/27 14:27:40.000
15820,1-729423171,Queued+Awaiting Assignment,2012/04/23 09:49:34.000
15821,1-729423171,Accepted+In Progress,2012/04/27 15:52:18.000
15822,1-729423171,Queued+Awaiting Assignment,2012/04/23 12:12:55.000
15823,1-729423171,Queued+Awaiting Assignment,2012/04/27 17:00:57.000
15817,1-729423171,Accepted+Assigned,2012/04/27 10:15:58.000
15825,1-729423171,Accepted+In Progress,2012/04/23 09:47:07.000
15826,1-729423171,Accepted+In Progress,2012/04/28 03:19:56.000
15827,1-729423171,Queued+Awaiting Assignment,2012/04/28 03:20:02.000
15828,1-729423171,Accepted+In Progress,2012/04/30 10:06:52.000
15829,1-729423171,Accepted+Assigned,2012/04/30 10:07:00.000
15830,1-729423171,Queued+Awaiting Assignment,2012/04/27 15:30:51.000
15831,1-729423171,Accepted+In Progress,2012/04/27 15:33:05.000
15832,1-729423171,Accepted+Assigned,2012/04/27 15:33:27.000
15833,1-729423171,Accepted+In Progress,2012/04/23 09:28:46.000
15824,1-729423171,Accepted+Wait - User,2012/04/27 16:02:59.000
15867,1-729423561,Accepted+In Progress,2012/04/23 09:52:08.000
15866,1-729423561,Queued+Awaiting Assignment,2012/04/23 09:53:35.000
15865,1-729423561,Completed+Closed,2012/05/15 01:22:35.000
15864,1-729423561,Accepted+In Progress,2012/04/23 13:16:54.000
15863,1-729423561,Accepted+Assigned,2012/04/23 12:08:43.000
15859,1-729423561,Accepted+In Progress,2012/04/23 09:51:16.000
15861,1-729423561,Queued+Awaiting Assignment,2012/04/23 10:57:54.000
15860,1-729423561,Accepted+In Progress,2012/04/23 10:17:05.000
15858,1-729423561,Accepted+In Progress,2012/04/23 12:08:31.000
15857,1-729423561,Accepted+Wait - User,2012/04/23 13:21:24.000
15862,1-729423561,Completed+Resolved,2012/05/14 12:55:59.000
15874,1-729424427,Completed+Closed,2012/05/09 01:14:51.000
15877,1-729424427,Queued+Awaiting Assignment,2012/05/08 10:40:23.000
15875,1-729424427,Completed+Resolved,2012/05/08 13:35:25.000
15873,1-729424427,Accepted+In Progress,2012/05/08 10:39:13.000
15876,1-729424427,Accepted+In Progress,2012/05/08 11:05:11.000
15871,1-729424427,Accepted+In Progress,2012/04/23 14:35:09.000
15870,1-729424427,Accepted+Wait - User,2012/04/23 14:35:20.000
15869,1-729424427,Accepted+In Progress,2012/04/23 10:09:09.000
15868,1-729424427,Accepted+In Progress,2012/04/23 10:10:16.000
15872,1-729424427,Queued+Awaiting Assignment,2012/04/23 10:15:00.000
15889,1-729424771,Accepted+Wait - User,2012/04/23 12:01:49.000
15888,1-729424771,Accepted+In Progress,2012/04/23 11:58:31.000
15887,1-729424771,Completed+Closed,2012/05/11 01:24:02.000
15886,1-729424771,Completed+Resolved,2012/05/03 09:31:54.000
15884,1-729424771,Queued+Awaiting Assignment,2012/04/23 11:56:33.000
15885,1-729424771,Accepted+In Progress,2012/05/03 09:31:33.000
15882,1-729424771,Queued+Awaiting Assignment,2012/04/23 10:25:21.000
15881,1-729424771,Accepted+In Progress,2012/04/23 10:07:10.000
15880,1-729424771,Accepted+In Progress,2012/04/23 10:04:25.000
15879,1-729424771,Accepted+In Progress,2012/04/23 11:53:57.000
15878,1-729424771,Accepted+In Progress,2012/04/23 10:15:24.000
15883,1-729424771,Queued+Awaiting Assignment,2012/04/23 10:09:46.000
15896,1-729440375,Queued+Awaiting Assignment,2012/04/23 10:35:18.000
15890,1-729440375,Accepted+In Progress,2012/04/23 11:50:20.000
15891,1-729440375,Accepted+Wait - User,2012/04/23 11:55:23.000
15892,1-729440375,Completed+Resolved,2012/05/02 08:27:28.000
15893,1-729440375,Completed+Closed,2012/05/10 01:18:33.000
15894,1-729440375,Accepted+In Progress,2012/04/23 10:03:05.000
15895,1-729440375,Accepted+In Progress,2012/04/23 10:03:14.000
15899,1-729441271,Completed+Resolved,2012/05/04 09:13:17.000
15900,1-729441271,Completed+Closed,2012/05/12 01:19:54.000
15897,1-729441271,Accepted+In Progress,2012/04/23 09:52:30.000
15898,1-729441271,Accepted+In Progress,2012/04/23 09:53:48.000
15912,1-729441801,Accepted+Wait - Implementation,2012/04/26 14:14:48.000
15911,1-729441801,Accepted+In Progress,2012/04/26 14:13:44.000
15910,1-729441801,Completed+Closed,2012/05/11 01:24:02.000
15909,1-729441801,Completed+Resolved,2012/05/10 14:28:17.000
15908,1-729441801,Accepted+Wait - User,2012/04/26 16:01:50.000
15907,1-729441801,Accepted+In Progress,2012/04/26 16:00:56.000
15905,1-729441801,Accepted+Wait - Implementation,2012/04/23 10:32:37.000
15904,1-729441801,Accepted+In Progress,2012/04/23 10:26:06.000
15903,1-729441801,Accepted+In Progress,2012/04/23 10:25:38.000
15902,1-729441801,Accepted+Wait - Implementation,2012/04/25 14:52:19.000
15901,1-729441801,Accepted+Wait - Vendor,2012/04/23 10:49:17.000
15906,1-729441801,Accepted+In Progress,2012/04/23 10:48:41.000
15918,1-729447885,Accepted+In Progress,2012/04/23 10:14:18.000
15919,1-729447885,Accepted+In Progress,2012/04/23 10:14:38.000
15917,1-729447885,Accepted+In Progress,2012/05/14 15:55:12.000
15913,1-729447885,Accepted+Assigned,2012/04/23 10:20:09.000
15915,1-729447885,Accepted+In Progress,2012/04/23 10:18:07.000
15914,1-729447885,Completed+Resolved,2012/05/14 15:55:28.000
15916,1-729447885,Completed+Closed,2012/05/22 01:24:26.000
15930,1-729454597,Queued+Awaiting Assignment,2012/04/28 03:30:34.000
15938,1-729454597,Accepted+In Progress,2012/05/04 12:23:41.000
15936,1-729454597,Accepted+In Progress,2012/05/07 11:05:19.000
15935,1-729454597,Accepted+In Progress,2012/04/30 13:29:11.000
15934,1-729454597,Accepted+Wait - User,2012/04/30 13:29:42.000
15933,1-729454597,Accepted+Wait - User,2012/05/02 13:45:16.000
15932,1-729454597,Accepted+Wait - User,2012/05/04 12:24:22.000
15931,1-729454597,Accepted+In Progress,2012/04/27 12:34:36.000
15929,1-729454597,Accepted+In Progress,2012/04/23 10:02:40.000
15937,1-729454597,Completed+Closed,2012/05/07 11:07:37.000
15927,1-729454597,Completed+Resolved,2012/05/07 11:07:33.000
15928,1-729454597,Accepted+In Progress,2012/05/02 13:39:18.000
15921,1-729454597,Accepted+Wait - Implementation,2012/04/23 10:52:06.000
15922,1-729454597,Queued+Awaiting Assignment,2012/04/23 10:05:07.000
15920,1-729454597,Accepted+In Progress,2012/04/28 03:30:26.000
15924,1-729454597,Queued+Awaiting Assignment,2012/04/27 12:34:53.000
15925,1-729454597,Queued+Awaiting Assignment,2012/04/23 14:15:22.000
15926,1-729454597,Accepted+In Progress,2012/04/23 10:51:04.000
15923,1-729454597,Accepted+In Progress,2012/04/23 10:02:31.000
15939,1-729455114,Accepted+In Progress,2012/04/23 09:52:10.000
15940,1-729455114,Accepted+In Progress,2012/04/23 09:52:32.000
15941,1-729455114,Accepted+Wait - User,2012/04/23 09:56:23.000
15942,1-729455114,Accepted+In Progress,2012/05/15 15:17:26.000
15943,1-729455114,Completed+In Call,2012/05/15 15:17:42.000
15950,1-729455355,Accepted+Wait - User,2012/04/23 11:08:14.000
15952,1-729455355,Accepted+Assigned,2012/04/23 10:48:19.000
15951,1-729455355,Completed+Resolved,2012/05/03 13:39:45.000
15949,1-729455355,Accepted+In Progress,2012/04/23 11:08:11.000
15945,1-729455355,Completed+Closed,2012/05/11 01:24:02.000
15947,1-729455355,Accepted+In Progress,2012/04/23 10:46:26.000
15946,1-729455355,Queued+Awaiting Assignment,2012/04/23 10:43:30.000
15944,1-729455355,Accepted+In Progress,2012/04/23 10:17:08.000
15948,1-729455355,Accepted+In Progress,2012/04/23 10:22:41.000
15953,1-729456199,Accepted+In Progress,2012/04/23 10:33:13.000
15954,1-729456199,Accepted+In Progress,2012/04/23 10:34:30.000
15955,1-729456199,Accepted+Wait - User,2012/04/24 10:13:28.000
15956,1-729456199,Completed+Resolved,2012/05/02 14:13:51.000
15957,1-729456199,Completed+Closed,2012/05/03 01:17:02.000
15963,1-729462951,Completed+Resolved,2012/05/07 11:19:05.000
15965,1-729462951,Accepted+Wait - User,2012/04/24 12:56:51.000
15964,1-729462951,Accepted+In Progress,2012/04/24 12:43:19.000
15962,1-729462951,Completed+Closed,2012/05/15 01:22:33.000
15966,1-729462951,Accepted+In Progress,2012/04/24 12:23:24.000
15960,1-729462951,Queued+Awaiting Assignment,2012/04/23 13:27:43.000
15959,1-729462951,Accepted+Wait - User,2012/04/23 13:39:06.000
15958,1-729462951,Accepted+In Progress,2012/04/23 13:31:54.000
15961,1-729462951,Queued+Awaiting Assignment,2012/04/24 12:42:19.000
15977,1-729463071,Accepted+In Progress,2012/04/25 12:19:33.000
15976,1-729463071,Queued+Awaiting Assignment,2012/04/25 12:25:41.000
15975,1-729463071,Completed+Closed,2012/05/10 01:18:15.000
15974,1-729463071,Completed+Resolved,2012/05/02 16:21:24.000
15973,1-729463071,Accepted+In Progress,2012/05/02 12:27:45.000
15971,1-729463071,Accepted+Wait - User,2012/04/24 10:10:55.000
15970,1-729463071,Accepted+In Progress,2012/04/24 10:08:12.000
15969,1-729463071,Queued+Awaiting Assignment,2012/04/24 09:47:16.000
15968,1-729463071,Accepted+In Progress,2012/04/25 12:36:49.000
15967,1-729463071,Accepted+Wait - User,2012/04/25 12:39:41.000
15972,1-729463071,Queued+Awaiting Assignment,2012/05/02 12:26:07.000
15981,1-729463251,Completed+Resolved,2012/05/03 10:12:12.000
15980,1-729463251,Completed+Closed,2012/05/11 01:23:28.000
15982,1-729463251,Accepted+In Progress,2012/04/25 13:28:30.000
15978,1-729463251,Queued+Awaiting Assignment,2012/04/25 13:24:45.000
15979,1-729463251,Accepted+Wait - User,2012/04/25 13:30:56.000
15993,1-729463281,Accepted+In Progress,2012/04/25 15:17:42.000
15992,1-729463281,Queued+Awaiting Assignment,2012/04/27 09:38:07.000
15990,1-729463281,Completed+Resolved,2012/04/27 09:56:57.000
15989,1-729463281,Accepted+In Progress,2012/04/27 09:43:33.000
15988,1-729463281,Queued+Awaiting Assignment,2012/04/25 14:33:46.000
15991,1-729463281,Completed+Closed,2012/05/12 01:19:31.000
15986,1-729463281,Queued+Awaiting Assignment,2012/04/27 09:27:30.000
15985,1-729463281,Accepted+Wait - User,2012/04/25 15:22:24.000
15984,1-729463281,Accepted+In Progress,2012/04/27 09:32:20.000
15983,1-729463281,Accepted+In Progress,2012/05/04 15:04:21.000
15987,1-729463281,Completed+Resolved,2012/05/04 15:12:48.000
15994,1-729463311,Queued+Awaiting Assignment,2012/04/25 15:28:47.000
15995,1-729463311,Accepted+In Progress,2012/04/25 16:22:58.000
15996,1-729463311,Accepted+Wait - User,2012/04/25 16:33:51.000
15997,1-729463311,Completed+Resolved,2012/05/07 10:26:48.000
15998,1-729463311,Completed+Closed,2012/05/15 01:22:09.000
16005,1-729463386,Completed+Closed,2012/05/16 01:20:53.000
16007,1-729463386,Completed+Resolved,2012/05/08 11:13:33.000
16006,1-729463386,Accepted+Wait - User,2012/04/26 19:19:42.000
16004,1-729463386,Accepted+Assigned,2012/04/26 14:19:54.000
16002,1-729463386,Accepted+In Progress,2012/04/26 19:19:37.000
16003,1-729463386,Accepted+In Progress,2012/04/26 14:19:47.000
16001,1-729463386,Queued+Awaiting Assignment,2012/04/26 13:53:56.000
16000,1-729463386,Queued+Awaiting Assignment,2012/04/26 14:18:28.000
15999,1-729463386,Accepted+In Progress,2012/04/26 14:11:05.000
16017,1-729463401,Completed+Resolved,2012/05/02 17:16:44.000
16016,1-729463401,Accepted+Wait - User,2012/04/26 19:20:04.000
16015,1-729463401,Accepted+In Progress,2012/04/26 19:20:01.000
16014,1-729463401,Accepted+Assigned,2012/04/26 15:22:23.000
16013,1-729463401,Completed+Closed,2012/05/10 01:17:31.000
16018,1-729463401,Queued+Awaiting Assignment,2012/04/26 15:05:04.000
16011,1-729463401,Accepted+In Progress,2012/04/26 15:04:20.000
16010,1-729463401,Completed+Resolved,2012/04/26 14:12:05.000
16009,1-729463401,Accepted+In Progress,2012/04/26 14:11:14.000
16008,1-729463401,Queued+Awaiting Assignment,2012/04/26 13:56:44.000
16012,1-729463401,Accepted+In Progress,2012/04/26 15:22:18.000
16027,1-729463406,Accepted+Wait - User,2012/04/26 19:19:53.000
